13 : 茉伶 : ['凶', '吉', '大吉', '大吉', '大吉', '大吉']
4 : 太茉 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太茉 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太和 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太和 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太怜 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太蘭 : ['凶', '大吉', '吉', '凶', '吉', '凶']
4 : 太弥 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太茂 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太茂 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太法 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太法 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太武 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太典 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太典 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太定 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太直 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太直 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太知 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太拓 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太卓 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太昌 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太昌 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太昇 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太昇 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太実 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太実 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太識 : ['凶', '大吉', '吉', '凶', '吉', '凶']
4 : 太虎 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太顕 : ['凶', '大吉', '凶', '吉凶混合', '大吉', '凶']
4 : 太尭 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太尭 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太岳 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太学 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太果 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太果 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太旺 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太旺 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太旺 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太旺 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太延 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太延 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太英 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太英 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 太英 : ['凶', '大吉', '凶', '吉', '吉', '凶']
4 : 尊里 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 尊希 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 尊花 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 則優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 造里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 造希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 造花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 聡茉 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 聡和 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 聡実 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 聡果 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 爽朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 創里 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 創希 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 創花 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 碩茉 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 碩和 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 碩実 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 碩果 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 誠莉 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 誠莉 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 誠梨 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 誠梨 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 誠陽 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 誠陽 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 誠菜 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 誠菜 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 誠結 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 誠結 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 誠恵 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 誠恵 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 誠温 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 誠温 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 聖莉 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 聖莉 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 聖梨 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 聖梨 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 聖陽 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 聖陽 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 聖菜 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 聖菜 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 聖結 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 聖結 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 聖恵 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 聖恵 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 聖温 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 聖温 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 盛朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 盛朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 星優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 整優 : ['凶', '吉', '特殊格', '凶', '吉凶混合', '吉']
4 : 世莉 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 世恵 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 崇朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 崇朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 進朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 進朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 真里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 真希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 真花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 深朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 信優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 章朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 章朱 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 昌陽 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昌陽 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昌優 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 昌優 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 昌朱 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 昌朱 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 昌結 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昌結 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昌温 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昌温 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昇陽 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昇陽 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昇優 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 昇優 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 昇朱 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 昇朱 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 昇結 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昇結 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昇温 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 昇温 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 彰茉 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 彰和 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 彰実 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 彰果 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 将里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 将花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 勝里 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 勝里 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 勝希 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 勝希 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 勝花 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 勝花 : ['凶', '吉', '凶', '大吉', '凶', '吉']
4 : 潤優 : ['凶', '大吉', '吉', '凶', '吉', '凶']
4 : 春廉 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春零 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春嶺 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 春翼 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 春誉 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 春豊 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春誠 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春誠 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春聖 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春聖 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春獅 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春源 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春源 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春顕 : ['凶', '吉', '吉凶混合', '吉凶混合', '凶', '吉']
4 : 春義 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春環 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 春幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 春幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 峻里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 峻里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 峻希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 峻希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 峻花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 峻花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 俊優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 主莉 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 主莉 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 主恵 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 主恵 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 実翔 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実嶺 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 実嵐 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実翼 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 実陽 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実揚 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実雄 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実裕 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実優 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 実満 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実富 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実百 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実百 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実博 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実凪 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実統 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実登 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実尊 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実壮 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実壮 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実創 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実勝 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実勝 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実光 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実堅 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実圭 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実喬 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実匡 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実貴 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実揮 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実環 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 実覚 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実凱 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実詠 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実瑛 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実雲 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実宇 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実宇 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 実偉 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実偉 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実偉 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実偉 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 実旭 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 識夫 : ['凶', '凶', '吉', '大吉', '吉', '凶']
4 : 識太 : ['凶', '凶', '吉', '大吉', '吉', '凶']
4 : 獅莉 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 獅梨 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 獅陽 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 獅菜 : ['凶', '凶', '大吉', '凶', '特殊格', '大吉']
4 : 獅結 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 獅恵 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 獅温 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 史莉 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 史恵 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 山茉 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 山茉 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 山和 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 山和 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 山柚 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山柚 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山春 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山春 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山朱 : ['凶', '凶', '凶', '大吉', '吉', '吉']
4 : 山朱 : ['凶', '凶', '凶', '大吉', '吉', '吉']
4 : 山実 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 山実 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 山咲 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山咲 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山香 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山香 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山紀 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山紀 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 山果 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 山果 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 咲廉 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲零 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲嶺 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 咲翼 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 咲誉 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 咲豊 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲誠 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲誠 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲聖 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲聖 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲獅 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲源 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲源 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲顕 : ['凶', '吉', '吉凶混合', '吉凶混合', '凶', '吉']
4 : 咲義 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲環 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 咲幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 咲幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 菜百 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜百 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜凪 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜壮 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜壮 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜光 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜圭 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜匡 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜宇 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜宇 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 菜旭 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 才茉 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 才和 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 才柚 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 才春 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 才朱 : ['凶', '凶', '凶', '大吉', '吉', '吉']
4 : 才実 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 才咲 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 才香 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 才紀 : ['凶', '凶', '凶', '吉', '吉', '大吉']
4 : 才果 : ['凶', '凶', '吉', '吉', '凶', '大吉']
4 : 豪茉 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 豪茉 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 豪和 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 豪和 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 豪実 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 豪実 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 豪果 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 豪果 : ['凶', '吉', '凶', '吉', '大吉', '凶']
4 : 剛里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 剛希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 剛花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 高里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 高里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 高希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 高希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 高花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 高花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 香廉 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香零 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香嶺 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 香翼 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 香誉 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 香豊 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香誠 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香誠 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香聖 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香聖 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香獅 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香源 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香源 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香顕 : ['凶', '吉', '吉凶混合', '吉凶混合', '凶', '吉']
4 : 香義 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香環 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 香幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 香幹 : ['凶', '吉', '凶', '凶', '大吉', '吉']
4 : 荒優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 浩里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 浩希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 浩花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 洪優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 晃里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 晃希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 晃花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 恒優 : ['凶', '吉', '凶', '凶', '吉', '大吉']
4 : 弘莉 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 弘恵 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 広莉 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 広恵 : ['凶', '凶', '大吉', '凶', '大吉', '吉凶混合']
4 : 悟里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 悟希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 悟花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 虎陽 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 虎優 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 虎朱 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 虎結 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 虎温 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 源莉 : ['凶', '凶', '吉', '凶', '吉', '大吉']
4 : 源莉 : ['凶', '凶', '吉', '凶', '吉', '大吉']
