13 : 茉良 : ['凶', '吉', '大吉', '大吉', '大吉', '大吉']
5 : 花密 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花麻 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花望 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花望 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花萌 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花夫 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花夫 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花惇 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花都 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花天 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花丹 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花太 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花太 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花雪 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花崇 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花水 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花仁 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花深 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花心 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花情 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花梢 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花淳 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花淑 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花菜 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花菜 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花菜 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花彩 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花康 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花健 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花蛍 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花渓 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花郷 : ['凶', '大吉', '吉', '凶', '吉凶混合', '吉凶混合']
5 : 花火 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花火 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 花円 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 火里 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 火里 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 火柚 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火柚 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火春 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火春 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火咲 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火咲 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火香 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火香 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火紀 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火紀 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 火希 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 火希 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 火花 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 火花 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 河莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 河恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果暉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果晏 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果浪 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果朗 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果朗 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果蓮 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果恋 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果恋 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果耀 : ['凶', '吉', '凶', '特殊格', '吉', '吉']
5 : 果耀 : ['凶', '吉', '凶', '特殊格', '吉', '吉']
5 : 果容 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果靖 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果夢 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果夢 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果睦 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果福 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果楓 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果姫 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果禎 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果暖 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果泰 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果泰 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果聖 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果瑞 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果譲 : ['凶', '吉', '凶', '特殊格', '吉', '吉']
5 : 果祥 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果純 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果峻 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果珠 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果慈 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果桜 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果桜 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果晃 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果倖 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果護 : ['凶', '吉', '凶', '特殊格', '吉', '吉']
5 : 果継 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果寛 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果楽 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果馨 : ['凶', '吉', '凶', '特殊格', '吉', '吉']
5 : 果浬 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果雅 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果華 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果夏 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果悦 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果愛 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果愛 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 果愛 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 夏茉 : ['凶', '凶', '吉', '吉', '吉凶混合', '吉']
5 : 夏和 : ['凶', '凶', '吉', '吉', '吉凶混合', '吉']
5 : 夏陽 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 夏朱 : ['凶', '凶', '大吉', '大吉', '吉', '凶']
5 : 夏実 : ['凶', '凶', '吉', '吉', '吉凶混合', '吉']
5 : 夏結 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 夏果 : ['凶', '凶', '吉', '吉', '吉凶混合', '吉']
5 : 夏温 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 嘉陽 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 嘉陽 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 嘉結 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 嘉結 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 嘉温 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 嘉温 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 佳莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 佳莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 佳恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 佳恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 温莉 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温茉 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温澪 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 温晏 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温侑 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温和 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温和 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温和 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温浪 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温朗 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温朗 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温恋 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温恋 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温嶺 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 温璃 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温頼 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 温容 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温優 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 温優 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 温夜 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温明 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温岬 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温朋 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温苗 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温姫 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温波 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温熱 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温篤 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 温燈 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 温長 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温忠 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温宙 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温泰 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温泰 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温祥 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温松 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温昌 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温昌 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温昌 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温尚 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温純 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温潤 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温峻 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温珠 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温若 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温実 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温賛 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温賛 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温燦 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 温桜 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温桜 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温晃 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温幸 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温幸 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温倖 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温憩 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 温慶 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温慶 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温恵 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温恵 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温薫 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 温欣 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温協 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温京 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温鞠 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 温誼 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温宜 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温輝 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温輝 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温輝 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温嬉 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温環 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 温歓 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温岳 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温浬 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温芽 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温霞 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 温華 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温河 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温果 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温果 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温夏 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温佳 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温佳 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温旺 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温旺 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温縁 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温延 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温悦 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 温衛 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 温影 : ['凶', '吉', '吉凶混合', '大吉', '凶', '吉凶混合']
5 : 温依 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 温依 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 旺莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 旺莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 旺恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 旺恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 延莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 延恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 円里 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 円柚 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 円春 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 円咲 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 円香 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 円紀 : ['凶', '大吉', '大吉', '吉', '凶', '凶']
5 : 円希 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 円花 : ['凶', '大吉', '吉', '大吉', '凶', '凶']
5 : 悦茉 : ['凶', '凶', '吉', '吉', '吉凶混合', '吉']
5 : 悦和 : ['凶', '凶', '吉', '吉', '吉凶混合', '吉']
5 : 悦陽 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 悦朱 : ['凶', '凶', '大吉', '大吉', '吉', '凶']
5 : 悦実 : ['凶', '凶', '吉', '吉', '吉凶混合', '吉']
5 : 悦結 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 悦果 : ['凶', '凶', '吉', '吉', '吉凶混合', '吉']
5 : 悦温 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 衛陽 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 衛柚 : ['凶', '吉', '吉', '吉', '凶', '吉凶混合']
5 : 衛春 : ['凶', '吉', '吉', '吉', '凶', '吉凶混合']
5 : 衛朱 : ['凶', '吉', '凶', '大吉', '大吉', '凶']
5 : 衛咲 : ['凶', '吉', '吉', '吉', '凶', '吉凶混合']
5 : 衛香 : ['凶', '吉', '吉', '吉', '凶', '吉凶混合']
5 : 衛結 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 衛紀 : ['凶', '吉', '吉', '吉', '凶', '吉凶混合']
5 : 衛温 : ['凶', '吉', '凶', '吉', '吉', '吉凶混合']
5 : 瑛莉 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 瑛茉 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 瑛和 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 瑛優 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 瑛実 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 瑛恵 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 瑛果 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 雲莉 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 雲茉 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 雲和 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 雲優 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 雲実 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 雲恵 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 雲果 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 羽朱 : ['凶', '大吉', '凶', '大吉', '吉', '凶']
5 : 宇朱 : ['凶', '大吉', '凶', '大吉', '吉', '凶']
5 : 郁夫 : ['凶', '吉', '大吉', '大吉', '凶', '凶']
5 : 郁夫 : ['凶', '吉', '大吉', '大吉', '凶', '凶']
5 : 郁太 : ['凶', '吉', '大吉', '大吉', '凶', '凶']
5 : 郁太 : ['凶', '吉', '大吉', '大吉', '凶', '凶']
5 : 依莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 依莉 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 依恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 依恵 : ['凶', '吉', '吉', '凶', '吉凶混合', '吉']
5 : 安朱 : ['凶', '大吉', '凶', '大吉', '吉', '凶']
5 : 絢莉 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 絢茉 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 絢和 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 絢優 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 絢実 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 絢恵 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 絢果 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 旭朱 : ['凶', '大吉', '凶', '大吉', '吉', '凶']
5 : 旭朱 : ['凶', '大吉', '凶', '大吉', '吉', '凶']
5 : 渥莉 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 渥茉 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 渥和 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 渥優 : ['凶', '吉', '特殊格', '凶', '吉', '吉']
5 : 渥実 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 渥恵 : ['凶', '吉', '凶', '凶', '大吉', '大吉']
5 : 渥果 : ['凶', '吉', '凶', '吉', '特殊格', '吉']
5 : 愛柚 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛柚 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛柚 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛春 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛春 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛春 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛咲 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛咲 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛咲 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛香 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛香 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛香 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛紀 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛紀 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
5 : 愛紀 : ['凶', '凶', '凶', '吉', '大吉', '大吉']
4 : 莉良 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉里 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉李 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉佑 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉那 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉妥 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉伸 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉寿 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉志 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉沙 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉佐 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉孝 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉亨 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉希 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 莉花 : ['凶', '凶', '吉', '大吉', '凶', '吉']
4 : 茉嶺 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 茉陽 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉陽 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉葉 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉遊 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉裕 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉湧 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉優 : ['凶', '吉', '吉', '凶', '凶', '大吉']
4 : 茉愉 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉満 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉満 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉斐 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉敦 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉等 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
4 : 茉灯 : ['凶', '吉', '凶', '大吉', '吉', '凶']
4 : 茉朝 : ['凶', '吉', '凶', '吉', '特殊格', '吉凶混合']
